logFC	logCPM	F	PValue	FDR
ENSG00000124160.11|mRNA|NCOA5|ENSG00000124160.11|ENSG00000124160.11|0|3220	0.539617653912654	5.73017574464472	9.70313564625128	0.00466888688580192	0.0133887824111861
ENSG00000167900.11|mRNA|TK1|ENSG00000167900.11|ENSG00000167900.11|0|1861	0.856759707903456	6.09835021177581	9.70272460096198	0.00466962992320313	0.0133888765493879
ENSG00000261659.2|lncRNA|Z92544.2|ENSG00000261659.2|ENSG00000261659.2|0|3554	1.2111118487174	0.695208571009506	9.69981290443597	0.00467489703806809	0.0134019402313959
ENSG00000166689.15|mRNA|PLEKHA7|ENSG00000166689.15|ENSG00000166689.15|0|10987	-0.737842752000734	5.77803493284729	9.69756501030264	0.00467896781385035	0.0134115708114196
ENSG00000178075.19|mRNA|GRAMD1C|ENSG00000178075.19|ENSG00000178075.19|0|7814	-1.30946044257133	3.69220433281505	9.69716084901308	0.00467970013237649	0.0134116307229495
ENSG00000250982.2|pseudogene|GAPDHP35|ENSG00000250982.2|ENSG00000250982.2|0|976	2.07739336952163	0.160053200183734	9.69502504771565	0.00468357217261896	0.0134192418107763
ENSG00000104763.18|mRNA|ASAH1|ENSG00000104763.18|ENSG00000104763.18|0|15378	-0.487842698212824	7.07405952296372	9.6943170237455	0.00468485653811004	0.0134192418107763
ENSG00000263264.1|mRNA|AC119396.1|ENSG00000263264.1|ENSG00000263264.1|0|1558	-1.3804321797507	-0.245311751824282	9.69421608756135	0.00468503966915956	0.0134192418107763
ENSG00000138801.8|mRNA|PAPSS1|ENSG00000138801.8|ENSG00000138801.8|0|3478	0.602132304419258	5.65218349415436	9.69412599102955	0.00468520314017239	0.0134192418107763
ENSG00000122378.13|mRNA|FAM213A|ENSG00000122378.13|ENSG00000122378.13|0|6520	-0.86487100227896	6.39122612821351	9.69357309434788	0.00468620645176556	0.0134200765651959
ENSG00000233954.6|mRNA|UQCRHL|ENSG00000233954.6|ENSG00000233954.6|0|2180	1.04414569795695	2.22945487042944	9.69233608196595	0.00468845204247743	0.0134244680900341
ENSG00000196405.12|mRNA|EVL|ENSG00000196405.12|ENSG00000196405.12|0|10621	-0.679607880622177	4.74798438818642	9.69028176810686	0.00469218391019127	0.0134331132991535
ENSG00000273319.1|lncRNA|AC058791.1|ENSG00000273319.1|ENSG00000273319.1|0|3198	1.80458498235558	-0.543598989472162	9.68771635401288	0.00469684880745699	0.0134444266198268
ENSG00000170619.9|mRNA|COMMD5|ENSG00000170619.9|ENSG00000170619.9|0|2917	0.715346637773158	4.95932378431876	9.68076412650258	0.00470951612801175	0.0134786394481976
ENSG00000143537.13|mRNA|ADAM15|ENSG00000143537.13|ENSG00000143537.13|0|6584	0.732022747281954	7.60861294942623	9.67480859966963	0.0047203971389144	0.0135077302463288
ENSG00000166473.17|pseudogene|PKD1L2|ENSG00000166473.17|ENSG00000166473.17|0|18637	-1.66582333214655	-1.05037489828053	9.67013388205885	0.00472895732609197	0.0135301720308827
ENSG00000115274.14|mRNA|INO80B|ENSG00000115274.14|ENSG00000115274.14|0|1522	0.573538135689662	1.1586303867771	9.66819164022899	0.00473251888827753	0.0135383074479223
ENSG00000095539.15|mRNA|SEMA4G|ENSG00000095539.15|ENSG00000095539.15|0|5253	-0.88714702297618	6.47785845519919	9.66659464922698	0.00473544954994204	0.0135446358542721
ENSG00000166793.10|mRNA|YPEL4|ENSG00000166793.10|ENSG00000166793.10|0|4460	-1.36501424203367	-0.0101521933902688	9.66413275133526	0.00473997130616472	0.0135555126007004
ENSG00000113555.5|mRNA|PCDH12|ENSG00000113555.5|ENSG00000113555.5|0|6820	0.669673236643979	3.10755045368364	9.66126763995542	0.00474523959241159	0.0135685206728566
ENSG00000167658.15|mRNA|EEF2|ENSG00000167658.15|ENSG00000167658.15|0|4027	1.18090693845921	12.1856590183473	9.65912625704082	0.00474918129118222	0.0135777321354818
ENSG00000169223.14|mRNA|LMAN2|ENSG00000169223.14|ENSG00000169223.14|0|2357	0.84232060580998	8.07751592336458	9.65758588096375	0.00475201891676785	0.0135820031493574
ENSG00000162482.4|mRNA|AKR7A3|ENSG00000162482.4|ENSG00000162482.4|0|1710	-0.959776021329712	5.46868700720217	9.65731513323163	0.00475251787021834	0.0135820031493574
ENSG00000236204.5|lncRNA|LINC01376|ENSG00000236204.5|ENSG00000236204.5|0|2963	1.34856216976014	-0.897855018686273	9.65714221999631	0.00475283655719874	0.0135820031493574
ENSG00000112851.14|mRNA|ERBIN|ENSG00000112851.14|ENSG00000112851.14|0|10216	-0.868920995209108	6.50235344254196	9.65665592680077	0.00475373294311003	0.0135825058265399
ENSG00000128710.5|mRNA|HOXD10|ENSG00000128710.5|ENSG00000128710.5|0|2692	-1.85795821516887	1.6217153933006	9.65450083852208	0.00475770765188617	0.0135917935964325
ENSG00000173702.7|mRNA|MUC13|ENSG00000173702.7|ENSG00000173702.7|0|3499	-0.878067840127337	9.80087208599508	9.65411182505775	0.00475842551116351	0.0135917935964325
ENSG00000008294.20|mRNA|SPAG9|ENSG00000008294.20|ENSG00000008294.20|0|11963	-0.540268500886062	6.25577076877461	9.64107098087291	0.00478255892784168	0.0136586579166295
ENSG00000169967.16|mRNA|MAP3K2|ENSG00000169967.16|ENSG00000169967.16|0|11508	-0.77036604442126	5.7097546870802	9.64040441899377	0.00478379606172863	0.013660121683688
ENSG00000145439.11|mRNA|CBR4|ENSG00000145439.11|ENSG00000145439.11|0|5110	-0.553953680632534	4.44009580420825	9.63999189581609	0.00478456187710541	0.0136602393619857
ENSG00000259925.1|lncRNA|AC130456.2|ENSG00000259925.1|ENSG00000259925.1|0|2278	-1.94552681350389	-0.584128740396943	9.63694473357247	0.00479022284063838	0.0136743308588302
ENSG00000123338.12|mRNA|NCKAP1L|ENSG00000123338.12|ENSG00000123338.12|0|10596	-0.925510094601395	4.84773589073119	9.62705828516747	0.00480864023544344	0.0137248275122755
ENSG00000177465.4|mRNA|ACOT4|ENSG00000177465.4|ENSG00000177465.4|0|2362	-0.979700323813583	2.18343746900279	9.62651909159451	0.00480964692131395	0.0137256227309432
ENSG00000070371.15|mRNA|CLTCL1|ENSG00000070371.15|ENSG00000070371.15|0|10049	1.14843715487239	2.19736553809663	9.62424912428666	0.00481388752856633	0.0137335499185103
ENSG00000171222.10|mRNA|SCAND1|ENSG00000171222.10|ENSG00000171222.10|0|1996	0.722692758505844	6.14664346114543	9.62413462601499	0.00481410153526011	0.0137335499185103
ENSG00000168924.14|mRNA|LETM1|ENSG00000168924.14|ENSG00000168924.14|0|8184	-0.775951257058613	6.79866495296859	9.62386250382365	0.0048146101958113	0.0137335499185103
ENSG00000164736.5|mRNA|SOX17|ENSG00000164736.5|ENSG00000164736.5|0|2342	-0.985132592489546	1.43463523684764	9.62300618698364	0.0048162112377248	0.0137360384649906
ENSG00000232368.1|pseudogene|FTLP2|ENSG00000232368.1|ENSG00000232368.1|0|528	1.53372808755895	0.263958977231	9.618866857639	0.00482395869539107	0.0137560534450934
ENSG00000152292.16|mRNA|SH2D6|ENSG00000152292.16|ENSG00000152292.16|0|3858	-2.07776597154257	1.59711139383028	9.61494714489824	0.00483130767724857	0.013774926244932
ENSG00000235049.1|lncRNA|LINC00940|ENSG00000235049.1|ENSG00000235049.1|0|2350	-1.86834120696529	-0.050627169357614	9.61245774362919	0.00483598136121866	0.0137861667354747
ENSG00000173436.13|mRNA|MINOS1|ENSG00000173436.13|ENSG00000173436.13|0|5227	-0.584234726609213	5.11690069771831	9.61065137331649	0.00483937579807949	0.0137937575665852
ENSG00000099840.13|mRNA|IZUMO4|ENSG00000099840.13|ENSG00000099840.13|0|2770	1.28211640321037	0.695980815409267	9.60649172002073	0.00484720232136696	0.013812643610604
ENSG00000157224.15|mRNA|CLDN12|ENSG00000157224.15|ENSG00000157224.15|0|6741	0.910599351798295	6.19321428345201	9.60629861616076	0.00484756598887738	0.013812643610604
ENSG00000157557.11|mRNA|ETS2|ENSG00000157557.11|ENSG00000157557.11|0|4595	0.860365495832294	8.67063059770772	9.60596210260637	0.00484819980751999	0.013812643610604
ENSG00000214026.10|mRNA|MRPL23|ENSG00000214026.10|ENSG00000214026.10|0|2975	0.832032206639	5.61096634707016	9.60426495081495	0.00485139775194965	0.0138190657448719
ENSG00000169570.9|mRNA|DTWD2|ENSG00000169570.9|ENSG00000169570.9|0|4617	-0.750469002633229	3.01177703752153	9.6039879004827	0.00485192001725585	0.0138190657448719
ENSG00000168310.10|mRNA|IRF2|ENSG00000168310.10|ENSG00000168310.10|0|3116	-0.473388103763599	5.60225690294034	9.59933764311298	0.004860695369448	0.0138419681427241
ENSG00000136231.13|mRNA|IGF2BP3|ENSG00000136231.13|ENSG00000136231.13|0|8511	2.83059663031455	0.172032120834396	9.59472884686225	0.00486940962258248	0.0138646896548746
ENSG00000169682.17|mRNA|SPNS1|ENSG00000169682.17|ENSG00000169682.17|0|3792	0.599584251544708	1.7272345019884	9.59432916993546	0.00487016613188682	0.0138647496101375
ENSG00000141027.20|mRNA|NCOR1|ENSG00000141027.20|ENSG00000141027.20|0|15404	-0.55182670146261	7.12584222648485	9.58866672181289	0.00488089785692322	0.0138932034423549
ENSG00000108639.7|mRNA|SYNGR2|ENSG00000108639.7|ENSG00000108639.7|0|4074	0.97145772286226	8.56588688692939	9.58507579476423	0.00488771695165396	0.0139105132808847
ENSG00000168792.4|mRNA|ABHD15|ENSG00000168792.4|ENSG00000168792.4|0|3592	-0.693502930656561	4.49939187668589	9.58316233169352	0.00489135483534932	0.0139153097309719
ENSG00000018699.11|mRNA|TTC27|ENSG00000018699.11|ENSG00000018699.11|0|3185	0.563176034874248	4.1821007801332	9.58303522342468	0.00489159659904351	0.0139153097309719
ENSG00000230224.1|pseudogene|PHBP9|ENSG00000230224.1|ENSG00000230224.1|0|825	1.30254441789515	-1.28556756480391	9.5830246678781	0.00489161667659404	0.0139153097309719
ENSG00000160007.18|mRNA|ARHGAP35|ENSG00000160007.18|ENSG00000160007.18|0|11245	-0.680429222956326	6.7197737804402	9.57913750755915	0.00489901652312089	0.0139342576182672
ENSG00000269113.3|mRNA|TRABD2B|ENSG00000269113.3|ENSG00000269113.3|0|7034	-1.15293845316731	1.38025026263171	9.57725980174111	0.00490259543146835	0.0139423335456391
ENSG00000078053.16|mRNA|AMPH|ENSG00000078053.16|ENSG00000078053.16|0|5636	-1.06942068411913	0.878432460162306	9.57678246914144	0.00490350568376951	0.0139428188763835
ENSG00000108344.14|mRNA|PSMD3|ENSG00000108344.14|ENSG00000108344.14|0|4964	0.568535429727567	7.50610269650601	9.5645228657051	0.00492694770740123	0.0140073621143007
ENSG00000214376.5|mRNA|VSTM5|ENSG00000214376.5|ENSG00000214376.5|0|3849	-1.10702504969615	1.04670492427587	9.56395910647178	0.00492802863732973	0.014008322658465
ENSG00000261556.9|pseudogene|SMG1P7|ENSG00000261556.9|ENSG00000261556.9|0|4433	1.29451360402456	0.784554047300403	9.55500124602388	0.0049452389624686	0.0140551251199243
ENSG00000123612.15|mRNA|ACVR1C|ENSG00000123612.15|ENSG00000123612.15|0|9195	-1.14347536252421	3.26459654724996	9.54949877392283	0.00495584321719532	0.0140831408396995
ENSG00000265415.1|lncRNA|AC099850.3|ENSG00000265415.1|ENSG00000265415.1|0|321	0.854794415980084	0.502922049412396	9.5480338290249	0.0049586706231449	0.0140890517841036
ENSG00000204316.12|mRNA|MRPL38|ENSG00000204316.12|ENSG00000204316.12|0|3663	0.783446456246872	3.3817413986218	9.54529175350175	0.00496396769197173	0.0141019769332506
ENSG00000175213.2|mRNA|ZNF408|ENSG00000175213.2|ENSG00000175213.2|0|3078	0.726078652519801	4.33997350679781	9.54443273284681	0.0049656283990899	0.0141045693204223
ENSG00000169047.5|mRNA|IRS1|ENSG00000169047.5|ENSG00000169047.5|0|9953	0.7735020311815	5.08788518489093	9.54089796714153	0.00497246840957312	0.014121870210496
ENSG00000246090.6|lncRNA|AP002026.1|ENSG00000246090.6|ENSG00000246090.6|0|7021	-1.19519988255239	0.458904161941962	9.53887154649631	0.00497639432059121	0.0141300728406441
ENSG00000243071.1|pseudogene|AC107032.1|ENSG00000243071.1|ENSG00000243071.1|0|480	1.1595117149957	-1.57301862174918	9.53863351302463	0.00497685570029053	0.0141300728406441
ENSG00000120800.4|mRNA|UTP20|ENSG00000120800.4|ENSG00000120800.4|0|10024	0.662130873253409	4.58274198288887	9.53770188708611	0.00497866191885472	0.014133072503275
ENSG00000129173.12|mRNA|E2F8|ENSG00000129173.12|ENSG00000129173.12|0|4140	0.717214671889306	3.37192175938249	9.53311687980961	0.00498756170441636	0.014156204946049
ENSG00000263718.2|lncRNA|AC068594.1|ENSG00000263718.2|ENSG00000263718.2|0|1348	-1.72658994122903	-1.75037404990475	9.53028754757508	0.00499306230226345	0.0141691997735259
ENSG00000078674.17|mRNA|PCM1|ENSG00000078674.17|ENSG00000078674.17|0|14445	-0.672394751597457	6.1204197544684	9.52998890543064	0.00499364328958763	0.0141691997735259
ENSG00000239528.1|pseudogene|RPS14P8|ENSG00000239528.1|ENSG00000239528.1|0|369	2.95428837798957	1.62689201609772	9.52798767871034	0.00499753844546875	0.0141768946206774
ENSG00000101470.9|mRNA|TNNC2|ENSG00000101470.9|ENSG00000101470.9|0|876	1.40106313350917	3.65726011431694	9.52782295942586	0.00499785920056344	0.0141768946206774
ENSG00000070061.14|mRNA|ELP1|ENSG00000070061.14|ENSG00000070061.14|0|6048	0.424007183847791	5.04311299376007	9.52440576571978	0.00500451852973912	0.0141936487622449
ENSG00000244073.1|pseudogene|RPS4XP6|ENSG00000244073.1|ENSG00000244073.1|0|797	1.43566687257005	-1.05950130958405	9.52125926233978	0.0050106589347391	0.0142089263293775
ENSG00000148218.15|mRNA|ALAD|ENSG00000148218.15|ENSG00000148218.15|0|4983	-0.535734924086158	6.05899448088763	9.5171507040024	0.00501868920861418	0.0142295576719499
ENSG00000135535.15|mRNA|CD164|ENSG00000135535.15|ENSG00000135535.15|0|6842	-0.700452887241195	9.16479711797413	9.5159416826306	0.00502105495108714	0.0142331828067326
ENSG00000176809.10|mRNA|LRRC37A3|ENSG00000176809.10|ENSG00000176809.10|0|7641	1.1140939499332	1.77314551197837	9.51572566711671	0.00502147776615629	0.0142331828067326
ENSG00000043093.13|mRNA|DCUN1D1|ENSG00000043093.13|ENSG00000043093.13|0|8412	-0.596438283552378	4.71703815588655	9.51397814319856	0.00502489969191721	0.0142407409789572
ENSG00000065665.20|mRNA|SEC61A2|ENSG00000065665.20|ENSG00000065665.20|0|3916	0.708043020740491	2.11141073535503	9.51143319727574	0.00502988766111536	0.0142503226974226
ENSG00000048740.18|mRNA|CELF2|ENSG00000048740.18|ENSG00000048740.18|0|10978	-0.689371602067711	5.52643554407525	9.5113343473909	0.00503008151135305	0.0142503226974226
ENSG00000197405.7|mRNA|C5AR1|ENSG00000197405.7|ENSG00000197405.7|0|2951	0.861919831045605	3.70524429843464	9.51109630832765	0.00503054835303138	0.0142503226974226
ENSG00000060138.12|mRNA|YBX3|ENSG00000060138.12|ENSG00000060138.12|0|8610	0.566049563328519	7.2527012290493	9.51069898408872	0.00503132769009046	0.0142503890645411
ENSG00000151287.16|mRNA|TEX30|ENSG00000151287.16|ENSG00000151287.16|0|2154	1.14668977066513	2.56740914549084	9.50922504314037	0.00503421992639054	0.0142564389443164
ENSG00000256612.7|pseudogene|CYP2B7P|ENSG00000256612.7|ENSG00000256612.7|0|4064	-1.76471982090474	0.501195167418891	9.50658193200332	0.00503941092228529	0.0142689959007093
ENSG00000006652.13|mRNA|IFRD1|ENSG00000006652.13|ENSG00000006652.13|0|7489	0.745670043647067	5.36571751202177	9.49912559526874	0.00505408656271849	0.0143084006427946
ENSG00000170561.12|mRNA|IRX2|ENSG00000170561.12|ENSG00000170561.12|0|3384	2.80806891151668	2.15759204241334	9.49572095262871	0.0050608031680622	0.0143252644631094
ENSG00000111907.20|mRNA|TPD52L1|ENSG00000111907.20|ENSG00000111907.20|0|7595	1.1325779912109	4.80832771678668	9.49490574701481	0.00506241283747784	0.0143276695409296
ENSG00000091129.19|mRNA|NRCAM|ENSG00000091129.19|ENSG00000091129.19|0|8193	1.98170905268757	2.57957880106051	9.49190879005173	0.00506833531698116	0.0143422782041022
ENSG00000178338.10|mRNA|ZNF354B|ENSG00000178338.10|ENSG00000178338.10|0|3750	0.938158982991825	2.18228810483376	9.49056200479919	0.005070999255581	0.0143476629095322
ENSG00000267023.5|pseudogene|LRRC37A16P|ENSG00000267023.5|ENSG00000267023.5|0|3815	-0.851492263254435	2.22483098367702	9.49009933455999	0.00507191477008853	0.0143480998267871
ENSG00000228150.1|lncRNA|AL357140.2|ENSG00000228150.1|ENSG00000228150.1|0|440	-1.25382425164976	-1.00452853216781	9.48901109144139	0.00507406885807616	0.0143520399268495
ENSG00000115520.8|mRNA|COQ10B|ENSG00000115520.8|ENSG00000115520.8|0|2722	-0.608748572564161	4.93144658374199	9.4853178198194	0.00508138685619613	0.0143690100676408
ENSG00000064419.13|mRNA|TNPO3|ENSG00000064419.13|ENSG00000064419.13|0|4676	0.374703636336607	6.11713462818663	9.48521389663616	0.00508159294085303	0.0143690100676408
ENSG00000104998.3|mRNA|IL27RA|ENSG00000104998.3|ENSG00000104998.3|0|2962	1.16744969411046	3.81190648240959	9.47970510052252	0.00509253025543322	0.0143977775008139
ENSG00000224660.1|lncRNA|SH3BP5-AS1|ENSG00000224660.1|ENSG00000224660.1|0|5733	-0.964165600011665	1.72694486509598	9.47813214907807	0.00509565796383175	0.0144044600291132
ENSG00000149577.15|mRNA|SIDT2|ENSG00000149577.15|ENSG00000149577.15|0|9061	-0.752334173449901	6.02694116978113	9.47587539838588	0.00510014903447252	0.01441499394271
ENSG00000176209.11|mRNA|SMIM19|ENSG00000176209.11|ENSG00000176209.11|0|4056	-0.662249879887679	4.62419038317947	9.47336238944169	0.00510515517408322	0.0144269802641009
ENSG00000159228.12|mRNA|CBR1|ENSG00000159228.12|ENSG00000159228.12|0|2450	-1.35844016207059	6.45960544515575	9.47174328561372	0.00510838342354496	0.0144339394935056
ENSG00000238058.1|lncRNA|AL355574.1|ENSG00000238058.1|ENSG00000238058.1|0|311	0.922198533987273	-1.29967267082233	9.46798066304998	0.00511589416096802	0.0144529951629805
ENSG00000134825.15|mRNA|TMEM258|ENSG00000134825.15|ENSG00000134825.15|0|3068	0.618106575397203	6.32449943511886	9.46737100184356	0.00511711227032304	0.0144542703806008
ENSG00000016391.10|mRNA|CHDH|ENSG00000016391.10|ENSG00000016391.10|0|7758	0.888149146617971	5.97736112883104	9.46441152090569	0.00512302985682056	0.0144688178068586
ENSG00000105088.8|mRNA|OLFM2|ENSG00000105088.8|ENSG00000105088.8|0|2500	1.42103553249834	2.64984338872609	9.46232610082115	0.00512720422697189	0.0144772388692273
ENSG00000167088.10|mRNA|SNRPD1|ENSG00000167088.10|ENSG00000167088.10|0|4909	0.562720488823232	5.40636234868814	9.4619412940947	0.00512797489863222	0.0144772388692273
ENSG00000188878.19|mRNA|FBF1|ENSG00000188878.19|ENSG00000188878.19|0|6730	0.809702645042316	1.32902600364399	9.46177131726289	0.00512831536010504	0.0144772388692273
ENSG00000233927.4|mRNA|RPS28|ENSG00000233927.4|ENSG00000233927.4|0|2119	1.09999728007174	8.85023198892035	9.45892969639842	0.00513401075748337	0.0144911469980651
ENSG00000184060.10|mRNA|ADAP2|ENSG00000184060.10|ENSG00000184060.10|0|3750	-0.865304582866474	3.15072113356911	9.45291761723336	0.00514608346968811	0.0145230487381078
ENSG00000130725.7|mRNA|UBE2M|ENSG00000130725.7|ENSG00000130725.7|0|1831	0.536261860796631	6.09240556820755	9.44582242567466	0.00516037115053272	0.0145611909788719
ENSG00000273344.1|lncRNA|PAXIP1-AS1|ENSG00000273344.1|ENSG00000273344.1|0|2256	0.757981337589856	3.44648791512021	9.44416725768276	0.00516371042742007	0.0145662862892705
ENSG00000215182.8|mRNA|MUC5AC|ENSG00000215182.8|ENSG00000215182.8|0|17448	2.5068539443525	1.89558113671558	9.44416141510352	0.0051637222189261	0.0145662862892705
ENSG00000257390.5|mRNA|AC023055.1|ENSG00000257390.5|ENSG00000257390.5|0|2534	0.928120339612035	-1.81918835538245	9.44171895846128	0.00516865417307113	0.0145780174253047
ENSG00000070501.11|mRNA|POLB|ENSG00000070501.11|ENSG00000070501.11|0|4106	0.753917318025216	3.83394913407651	9.44088041299014	0.00517034860306859	0.0145792501081652
ENSG00000273297.1|lncRNA|AC009275.1|ENSG00000273297.1|ENSG00000273297.1|0|1205	1.63099137468154	-0.747125680275069	9.44073726080318	0.00517063792824064	0.0145792501081652
ENSG00000188352.12|mRNA|FOCAD|ENSG00000188352.12|ENSG00000188352.12|0|10036	0.725865071753095	5.7087221958635	9.43718909034494	0.00517781480974636	0.0145973029450185
ENSG00000008838.19|mRNA|MED24|ENSG00000008838.19|ENSG00000008838.19|0|6962	0.665497749245307	6.76165070065653	9.4292246752736	0.00519396417114546	0.0146406418293113
ENSG00000105419.17|mRNA|MEIS3|ENSG00000105419.17|ENSG00000105419.17|0|5122	0.862711283583382	2.70022040790705	9.42542954447005	0.00520167890990897	0.0146594088413736
ENSG00000205707.10|mRNA|ETFRF1|ENSG00000205707.10|ENSG00000205707.10|0|2466	-1.00738355009289	3.33223457866527	9.42500011150893	0.00520255265064266	0.0146594088413736
ENSG00000170571.11|mRNA|EMB|ENSG00000170571.11|ENSG00000170571.11|0|5257	-1.95259235321425	4.49373942446258	9.42480246910262	0.00520295483543553	0.0146594088413736
ENSG00000136943.10|mRNA|CTSV|ENSG00000136943.10|ENSG00000136943.10|0|4700	1.55257343275908	3.1789482071477	9.42425494872309	0.00520406916868412	0.0146603574369446
